date,week_day,hour,ticket_number,waiter,product_name,quantity,unitary_price,total
10/8/2024,Tuesday,13:26,FCB 0003-000006701,51,Alfajor mixto caja x6un,2,9500,19000
10/8/2024,Tuesday,13:29,FCB 0003-000006704,51,Alfajor choc x un,2,1900,3800
10/8/2024,Tuesday,13:29,FCB 0003-000006704,51,Conito choc x un,1,1600,1600
10/8/2024,Tuesday,13:38,FCB 0003-000006707,51,Alfajor Super DDL x un,1,2500,2500
10/8/2024,Tuesday,13:38,FCB 0003-000006707,51,Alfajor choc x un,1,1900,1900
10/8/2024,Tuesday,13:38,FCB 0003-000006707,51,Alfajor mixto caja x12un,1,18500,18500
10/8/2024,Tuesday,13:38,FCB 0003-000006707,51,Alfajor choc blanco nuez x un,2,1900,3800
10/8/2024,Tuesday,13:38,FCB 0003-000006707,51,Alfajor Super DDL x 9 un,1,22500,22500
10/8/2024,Tuesday,13:43,FCB 0003-000006710,51,Conito choc x un,1,1600,1600
10/8/2024,Tuesday,13:43,FCB 0003-000006710,51,Conito choc blanco x un,1,1600,1600
10/8/2024,Tuesday,13:43,FCB 0003-000006710,51,Alfajor choc blanco x un,1,1900,1900
10/8/2024,Tuesday,13:46,FCB 0003-000006712,51,Alfajor mini choc pouch x475g,1,20500,20500
10/8/2024,Tuesday,13:46,FCB 0003-000006712,51,Conito mini choc x400g,1,18500,18500
10/8/2024,Tuesday,13:51,FCB 0003-000006715,51,Alfajor 70 cacao x un,1,2500,2500
10/8/2024,Tuesday,13:52,FCB 0003-000006718,51,Conito coco y ddl suelto,1,1600,1600
10/8/2024,Tuesday,13:52,FCB 0003-000006718,51,Conito choc x un,1,1600,1600
10/8/2024,Tuesday,13:53,FCB 0003-000006720,51,Conito coco y ddl suelto,2,1600,3200
10/8/2024,Tuesday,13:53,FCB 0003-000006720,51,Alf. 150 aniv. Suelto,1,2500,2500
10/8/2024,Tuesday,13:54,FCB 0003-000006723,51,Alf. 150 aniv. Suelto,1,2500,2500
10/8/2024,Tuesday,13:55,FCB 0003-000006726,51,Alfajor mixto caja x12un,1,18500,18500
10/8/2024,Tuesday,13:55,FCB 0003-000006726,51,Alfajor choc blanco nuez x un,1,1900,1900
10/8/2024,Tuesday,13:56,FCB 0003-000006728,51,Alfajor 70 cacao x un,2,2500,5000
10/8/2024,Tuesday,13:58,FCB 0003-000006731,51,Alfajor choc blanco x un,1,0,0
10/8/2024,Tuesday,13:58,FCB 0003-000006731,51,Conito 70 cacao x un,2,1900,3800
10/8/2024,Tuesday,13:58,FCB 0003-000006731,51,Alfajor choc x un,1,0,0
10/8/2024,Tuesday,13:58,FCB 0003-000006731,51,Alfajor choc x un,1,0,0
10/8/2024,Tuesday,13:58,FCB 0003-000006731,51,Alfajor choc blanco x un,1,0,0
10/8/2024,Tuesday,13:58,FCB 0003-000006731,51,Alfajor surtido caja x6un,1,9500,9500
10/8/2024,Tuesday,13:58,FCB 0003-000006731,51,Alfajor 70 cacao x un,1,2500,2500
10/8/2024,Tuesday,13:58,FCB 0003-000006731,51,Alfajor choc x un,1,0,0
10/8/2024,Tuesday,13:58,FCB 0003-000006731,51,Alfajor choc x un,1,0,0
10/8/2024,Tuesday,14:00,FCB 0003-000006734,51,Alf. 150 aniv. Suelto,1,2500,2500
10/8/2024,Tuesday,14:02,FCB 0003-000006737,51,Alfajor 70 cacao x un,1,2500,2500
10/8/2024,Tuesday,14:05,FCB 0003-000006739,51,Alfajor choc blanco nuez x un,1,1900,1900
10/8/2024,Tuesday,14:05,FCB 0003-000006739,51,Alfajor choc blanco x un,1,1900,1900
10/10/2024,Thursday,9:37,FCB 0003-000007452,51,Alfajor mini choc pouch x125g,1,6300,6300
10/10/2024,Thursday,9:37,FCB 0003-000007452,51,Alfajor mini choc blanco pouch,1,6300,6300
10/10/2024,Thursday,9:39,FCB 0003-000007455,51,Alfajor mixto caja x6un,1,9500,9500
10/10/2024,Thursday,9:44,FCB 0003-000007457,51,Tableta choco 70% con almendra,1,7000,7000
10/10/2024,Thursday,9:44,FCB 0003-000007457,51,Coronita surtidas x 20 unidade,1,25000,25000
10/10/2024,Thursday,10:07,FCB 0003-000007460,51,Alfajor mini choc pouch x475g,1,20500,20500
10/10/2024,Thursday,10:07,FCB 0003-000007460,51,Alfajor choc x un,1,1900,1900
10/10/2024,Thursday,10:48,FCB 0003-000007463,51,Alfajor 70 cacao caja x9un,1,22500,22500
10/10/2024,Thursday,10:48,FCB 0003-000007463,51,Alfajor choc blanco nuez x un,1,1900,1900
10/10/2024,Thursday,10:48,FCB 0003-000007463,51,Alfajor Super DDL x 9 un,1,22500,22500
10/10/2024,Thursday,10:30,FCB 0003-000007466,51,Alfajor mixto caja x6un,2,9500,19000
10/10/2024,Thursday,10:30,FCB 0003-000007466,51,Alfajor surtido caja x6un,1,9500,9500
10/10/2024,Thursday,10:30,FCB 0003-000007466,51,Alfajor surtido caja x6un,1,9500,9500
10/10/2024,Thursday,10:30,FCB 0003-000007466,51,Conito choc caja x6un,1,8500,8500
10/10/2024,Thursday,10:30,FCB 0003-000007466,51,Alfajor merengue fruta x un,6,0,0
10/10/2024,Thursday,10:30,FCB 0003-000007466,51,Alfajor merengue x un,6,0,0
10/10/2024,Thursday,10:46,FCB 0003-000007476,51,Galletita limon caja x12un,1,12000,12000
10/10/2024,Thursday,11:28,FCB 0003-000007498,51,Alfajor choc x un,1,0,0
10/10/2024,Thursday,11:28,FCB 0003-000007498,51,Alfajor surtido caja x6un,1,9500,9500
10/10/2024,Thursday,11:28,FCB 0003-000007498,51,Alfajor choc blanco nuez x un,1,0,0
10/10/2024,Thursday,11:28,FCB 0003-000007498,51,Alfajor merengue x un,1,0,0
10/10/2024,Thursday,11:28,FCB 0003-000007498,51,Alfajor choc x un,1,0,0
10/10/2024,Thursday,11:28,FCB 0003-000007498,51,Alfajor choc blanco nuez x un,1,0,0
10/10/2024,Thursday,11:28,FCB 0003-000007498,51,Alfajor merengue x un,1,0,0
10/10/2024,Thursday,11:28,FCB 0003-000007498,51,Alfajor choc x un,1,0,0
10/10/2024,Thursday,11:28,FCB 0003-000007498,51,Alfajor choc blanco nuez x un,1,0,0
10/10/2024,Thursday,11:28,FCB 0003-000007498,51,Alfajor merengue x un,1,0,0
10/10/2024,Thursday,11:28,FCB 0003-000007498,51,Alfajor choc x un,1,0,0
10/10/2024,Thursday,11:28,FCB 0003-000007498,51,Alfajor surtido caja x6un,1,9500,9500
10/10/2024,Thursday,11:28,FCB 0003-000007498,51,Alfajor choc blanco nuez x un,1,0,0
10/10/2024,Thursday,11:28,FCB 0003-000007498,51,Alfajor merengue x un,1,0,0
10/10/2024,Thursday,17:56,FCB 0003-000007895,51,Alfajor choc x un,1,1900,1900
10/14/2024,Monday,9:41,FCB 0003-000009256,51,Alfajor Sin Azucar Suelto,1,2500,2500
10/14/2024,Monday,11:12,FCB 0003-000009258,51,Galletita limon caja x12un,1,12000,12000
10/14/2024,Monday,11:13,FCB 0003-000009261,51,Alfajor Super DDL x 9 un,1,22500,22500
10/14/2024,Monday,11:13,FCB 0003-000009261,51,Alfajor 70 cacao caja x9un,1,22500,22500
10/14/2024,Monday,11:25,FCB 0003-000009264,51,Alfajor choc blanco nuez x un,1,1900,1900
10/14/2024,Monday,11:25,FCB 0003-000009264,51,Alfajor choc caja x6un,1,9500,9500
10/14/2024,Monday,11:26,FCB 0003-000009266,51,Alfajor Sin Azucar Suelto,4,2500,10000
10/14/2024,Monday,11:26,FCB 0003-000009269,51,Alf. 150 aniv. Suelto,1,2500,2500
10/14/2024,Monday,11:29,FCB 0003-000009272,51,Alfajor choc caja x12un,1,18500,18500
10/14/2024,Monday,11:29,FCB 0003-000009272,51,Alfajor merengue x un,6,0,0
10/14/2024,Monday,11:29,FCB 0003-000009272,51,Galletita choc limon caja x12u,1,16000,16000
10/14/2024,Monday,11:29,FCB 0003-000009272,51,Alfajor choc caja x6un,1,9500,9500
10/14/2024,Monday,11:29,FCB 0003-000009272,51,Alfajor surtido caja x6un,1,9500,9500
10/14/2024,Monday,11:30,FCB 0003-000009275,51,Conito choc blanco x un,2,1600,3200
10/14/2024,Monday,11:30,FCB 0003-000009275,51,Coronita surtidas x 20 unidade,1,25000,25000
10/14/2024,Monday,11:32,FCB 0003-000009277,51,Alf. 150 aniv. X 8 unidades,1,20000,20000
10/14/2024,Monday,11:35,FCB 0003-000009280,51,Alfajor mixto caja x12un,1,18500,18500
10/14/2024,Monday,11:37,FCB 0003-000009283,51,Alfajor Super DDL x un,2,2500,5000
10/14/2024,Monday,11:37,FCB 0003-000009283,51,Galletita choc limon x un,2,1600,3200
10/14/2024,Monday,11:37,FCB 0003-000009283,51,Alf. 150 aniv. Suelto,2,2500,5000
10/14/2024,Monday,11:40,FCB 0003-000009285,51,Alfajor mixto caja x12un,1,18500,18500
10/14/2024,Monday,11:54,FCB 0003-000009288,51,Alfajor choc caja x12un,1,18500,18500
10/14/2024,Monday,12:02,FCB 0003-000009291,51,Alfajor Super DDL x 9 un,1,22500,22500
10/14/2024,Monday,12:02,FCB 0003-000009291,51,Tableta choco 70% con almendra,1,7000,7000
10/14/2024,Monday,12:02,FCB 0003-000009291,51,Alfajor 70 cacao caja x9un,1,22500,22500
10/14/2024,Monday,12:02,FCB 0003-000009291,51,Alfajor mini choc pouch x475g,1,20500,20500
10/14/2024,Monday,12:02,FCB 0003-000009291,51,Barrita cereal 70 cacao x un,1,1800,1800
10/14/2024,Monday,12:10,FCB 0003-000009293,51,Barrita H con almendra,1,2700,2700
10/14/2024,Monday,12:10,FCB 0003-000009293,51,Tableta choco 70% con almendra,1,7000,7000
10/14/2024,Monday,12:10,FCB 0003-000009293,51,Alfajor choc x un,3,0,0
10/14/2024,Monday,12:10,FCB 0003-000009293,51,Coronitas choc tripack,1,2500,2500
10/14/2024,Monday,12:10,FCB 0003-000009293,51,Alfajor choc blanco nuez x un,3,0,0
10/14/2024,Monday,12:10,FCB 0003-000009293,51,Alfajor surtido caja x6un,1,9500,9500
10/14/2024,Monday,12:12,FCB 0003-000009296,51,Alfajor choc caja x6un,1,9500,9500
10/14/2024,Monday,12:14,FCB 0003-000009299,51,Alfajor choc blanco nuez x un,1,1900,1900
10/14/2024,Monday,12:14,FCB 0003-000009299,51,Alfajor choc x un,1,1900,1900
10/14/2024,Monday,12:14,FCB 0003-000009299,51,Alfajor merengue x un,1,1900,1900
10/14/2024,Monday,12:15,FCB 0003-000009302,51,Alfajor Super DDL x un,1,2500,2500
10/14/2024,Monday,12:15,FCB 0003-000009302,51,Alfajor 70 cacao x un,1,2500,2500
10/14/2024,Monday,12:15,FCB 0003-000009302,51,Alfajor mini choc pouch x125g,5,6300,31500
10/14/2024,Monday,12:20,FCB 0003-000009304,51,Conito choc blanco x un,1,1600,1600
10/14/2024,Monday,12:20,FCB 0003-000009304,51,Alfajor mixto caja x12un,1,18500,18500
10/14/2024,Monday,12:21,FCB 0003-000009307,51,Alf. 150 aniv. X 8 unidades,1,20000,20000
10/14/2024,Monday,12:23,FCB 0003-000009310,51,Alfajor choc caja x12un,1,18500,18500
10/14/2024,Monday,12:32,FCB 0003-000009312,51,Alfajor mini choc pouch x475g,1,20500,20500
10/14/2024,Monday,12:32,FCB 0003-000009312,51,Alfajor 70 cacao x un,1,2500,2500
10/14/2024,Monday,12:32,FCB 0003-000009312,51,Alf. 150 aniv. X 8 unidades,1,20000,20000
10/14/2024,Monday,12:32,FCB 0003-000009312,51,Alfajor Super DDL x un,1,2500,2500
10/14/2024,Monday,12:32,FCB 0003-000009318,51,Alfajor choc caja x12un,3,18500,55500
10/14/2024,Monday,12:41,FCB 0003-000009323,51,Alf. 150 aniv. Suelto,3,2500,7500
10/14/2024,Monday,12:41,FCB 0003-000009323,51,Alfajor choc caja x6un,1,9500,9500
10/14/2024,Monday,12:46,FCB 0003-000009326,51,Alfajor Sin Azucar Suelto,2,2500,5000
10/14/2024,Monday,12:46,FCB 0003-000009326,51,Alf. 150 aniv. Suelto,4,2500,10000
10/14/2024,Monday,12:58,FCB 0003-000009329,51,Alfajor mixto caja x6un,1,9500,9500
10/14/2024,Monday,13:19,FCB 0003-000009358,51,Alfajor Sin Azucar Suelto,2,2500,5000
10/14/2024,Monday,13:19,FCB 0003-000009358,51,Alf. 150 aniv. Suelto,1,2500,2500
10/14/2024,Monday,13:25,FCB 0003-000009364,51,Alfajor semilia 70 cacao x un,4,2500,10000
10/14/2024,Monday,13:31,FCB 0003-000009366,51,Alfajor Sin Azucar Suelto,2,2500,5000
10/14/2024,Monday,13:33,FCB 0003-000009369,51,Alfajor Sin Azucar Suelto,2,2500,5000
10/16/2024,Wednesday,14:14,FCB 0003-000010630,51,Alf. 150 aniv. X 8 unidades,1,20000,20000
10/16/2024,Wednesday,14:16,FCB 0003-000010633,51,Alfajor Sin Azucar Suelto,3,2500,7500
10/16/2024,Wednesday,14:25,FCB 0003-000010646,51,Alf. 150 aniv. Suelto,1,2500,2500
10/16/2024,Wednesday,14:25,FCB 0003-000010646,51,Conito choc blanco x un,1,1600,1600
10/16/2024,Wednesday,14:29,FCB 0003-000010652,51,Alfajor Sin Azucar Suelto,2,2500,5000
10/16/2024,Wednesday,14:37,FCB 0003-000010662,51,Alfajor mini choc blanco grane,1,1400,1400
10/16/2024,Wednesday,14:37,FCB 0003-000010662,51,Alfajor mini choc granel,1,1400,1400
10/16/2024,Wednesday,14:38,FCB 0003-000010665,51,Alfajor Sin Azucar Suelto,2,2500,5000
10/16/2024,Wednesday,14:40,FCB 0003-000010668,51,Alfajor Sin Azucar Suelto,2,2500,5000
10/16/2024,Wednesday,14:46,FCB 0003-000010673,51,Alfajor choc caja x12un,1,18500,18500
10/16/2024,Wednesday,14:46,FCB 0003-000010673,51,Conito choc caja x6un,1,8500,8500
10/16/2024,Wednesday,14:48,FCB 0003-000010676,51,Alfajor mini choc blanco grane,1,1400,1400
10/16/2024,Wednesday,14:48,FCB 0003-000010676,51,Alfajor choc x un,3,1900,5700
10/16/2024,Wednesday,14:48,FCB 0003-000010676,51,Alfajor merengue x un,1,1900,1900
10/16/2024,Wednesday,14:48,FCB 0003-000010676,51,Alfajor mini choc blanco grane,1,1400,1400
10/16/2024,Wednesday,15:08,FCB 0003-000010687,51,Alfajor choc x un,1,1900,1900
10/16/2024,Wednesday,15:14,FCB 0003-000010689,51,Alfajor 70 cacao x un,1,2500,2500
10/16/2024,Wednesday,15:14,FCB 0003-000010689,51,Alfajor merengue x un,1,1900,1900
10/16/2024,Wednesday,15:16,FCB 0003-000010692,51,Alfajor Super DDL x un,1,2500,2500
10/16/2024,Wednesday,15:16,FCB 0003-000010692,51,Alfajor merengue x un,1,1900,1900
10/16/2024,Wednesday,15:18,FCB 0003-000010695,51,Conito choc blanco x un,2,1600,3200
10/16/2024,Wednesday,15:18,FCB 0003-000010695,51,Alfajor mini choc blanco grane,1,1400,1400
10/16/2024,Wednesday,15:22,FCB 0003-000010697,51,Alfajor 70 cacao x un,1,2500,2500
10/16/2024,Wednesday,15:23,FCB 0003-000010700,51,Alfajor choc x un,1,1900,1900
10/16/2024,Wednesday,15:26,FCB 0003-000010703,51,Alfajor semilia 70 cacao x un,1,2500,2500
10/16/2024,Wednesday,15:32,FCB 0003-000010706,51,Conito choc caja x12un,2,16500,33000
10/16/2024,Wednesday,15:32,FCB 0003-000010706,51,Conito choc caja x6un,1,8500,8500
10/16/2024,Wednesday,15:32,FCB 0003-000010706,51,Alfajor mixto caja x12un,2,18500,37000
10/16/2024,Wednesday,15:36,FCB 0003-000010708,51,Conito choc caja x12un,1,16500,16500
10/16/2024,Wednesday,15:42,FCB 0003-000010716,51,Alfajor 70 cacao x un,1,2500,2500
10/16/2024,Wednesday,15:42,FCB 0003-000010716,51,Alfajor Sin Azucar Suelto,2,2500,5000
10/16/2024,Wednesday,15:42,FCB 0003-000010716,51,Dulce de leche vidrio x450g,3,5300,15900
10/16/2024,Wednesday,15:42,FCB 0003-000010716,51,Alf. 150 aniv. Suelto,3,2500,7500
10/16/2024,Wednesday,16:16,FCB 0003-000010741,51,Alfajor semilia 70 cacao x un,1,2500,2500
10/16/2024,Wednesday,16:23,FCB 0003-000010743,51,Alf. 150 aniv. X 8 unidades,1,20000,20000
10/16/2024,Wednesday,16:26,FCB 0003-000010749,51,Alfajor choc caja x6un,1,9500,9500
10/16/2024,Wednesday,16:57,FCB 0003-000010789,51,Alfajor Super DDL x 9 un,1,22500,22500
10/16/2024,Wednesday,16:58,FCB 0003-000010795,51,Alf. 150 aniv. Suelto,2,2500,5000
10/16/2024,Wednesday,16:59,FCB 0003-000010797,51,Conito choc caja x6un,1,8500,8500
10/16/2024,Wednesday,17:39,FCB 0003-000010841,51,Alfajor mini choc pouch x125g,1,6300,6300
10/16/2024,Wednesday,17:39,FCB 0003-000010841,51,Alf. 150 aniv. Suelto,2,2500,5000
10/16/2024,Wednesday,17:39,FCB 0003-000010841,51,Alfajor semilia 70 cacao x un,5,2500,12500
10/16/2024,Wednesday,17:39,FCB 0003-000010841,51,Medallon choc limon pouch x200,1,8500,8500
10/16/2024,Wednesday,17:42,FCB 0003-000010843,51,Alfajor semilia 70 cacao caja,1,22500,22500
10/16/2024,Wednesday,17:42,FCB 0003-000010843,51,Alfajor Super DDL x 9 un,1,22500,22500
10/16/2024,Wednesday,17:43,FCB 0003-000010846,51,Alfajor mixto caja x6un,1,9500,9500
10/16/2024,Wednesday,17:46,FCB 0003-000010854,51,Alfajor mixto caja x12un,1,18500,18500
10/16/2024,Wednesday,17:46,FCB 0003-000010854,51,Alfajor mini choc pouch x475g,3,20500,61500
10/16/2024,Wednesday,17:46,FCB 0003-000010854,51,Alfajor choc caja x6un,1,9500,9500
10/16/2024,Wednesday,17:46,FCB 0003-000010854,51,Alfajor mixto caja x6un,4,9500,38000
10/16/2024,Wednesday,17:49,FCB 0003-000010862,51,Alfajor mini choc pouch x125g,2,6300,12600
10/16/2024,Wednesday,17:51,FCB 0003-000010865,51,Alf. 150 aniv. X 8 unidades,1,20000,20000
10/17/2024,Thursday,10:53,FCB 0003-000011005,51,Alfajor Sin Azucar Suelto,1,2500,2500
10/17/2024,Thursday,10:55,FCB 0003-000011013,51,Alfajor mini choc pouch x475g,1,20500,20500
10/17/2024,Thursday,10:55,FCB 0003-000011013,51,Alfajor mixto caja x12un,2,18500,37000
10/17/2024,Thursday,10:55,FCB 0003-000011016,51,Alfajor choc caja x6un,2,9500,19000
10/17/2024,Thursday,10:55,FCB 0003-000011016,51,Alfajor mixto caja x6un,1,9500,9500
10/17/2024,Thursday,10:56,FCB 0003-000011019,51,Conito choc caja x12un,1,16500,16500
10/17/2024,Thursday,10:56,FCB 0003-000011019,51,Alfajor choc caja x6un,4,9500,38000
10/17/2024,Thursday,10:56,FCB 0003-000011019,51,Alfajor choc caja x12un,2,18500,37000
10/17/2024,Thursday,11:03,FCB 0003-000011024,51,Alfajor Sin Azucar Suelto,4,2500,10000
10/17/2024,Thursday,11:06,FCB 0003-000011027,51,Conito coco y ddl x 6 un,1,8500,8500
10/17/2024,Thursday,11:06,FCB 0003-000011027,51,Alfajor 70 cacao caja x9un,1,22500,22500
10/17/2024,Thursday,11:06,FCB 0003-000011027,51,Alfajor semilia 70 cacao caja,1,22500,22500
10/17/2024,Thursday,11:17,FCB 0003-000011030,51,Conito coco y ddl x 6 un,1,8500,8500
10/17/2024,Thursday,11:20,FCB 0003-000011032,51,Alfajor Super DDL x un,2,2500,5000
10/17/2024,Thursday,11:20,FCB 0003-000011032,51,Alfajor Sin Azucar Suelto,1,2500,2500
10/17/2024,Thursday,11:22,FCB 0003-000011035,51,Alfajor Super DDL x un,1,2500,2500
10/17/2024,Thursday,11:22,FCB 0003-000011035,51,Alfajor Sin Azucar Suelto,2,2500,5000
10/17/2024,Thursday,11:22,FCB 0003-000011035,51,Alfajor semilia 70 cacao x un,1,2500,2500
10/17/2024,Thursday,11:22,FCB 0003-000011035,51,Alfajor choc caja x6un,1,9500,9500
10/17/2024,Thursday,11:24,FCB 0003-000011038,51,Dulce de leche vidrio x800g,1,9900,9900
10/17/2024,Thursday,11:24,FCB 0003-000011038,51,Alfajor mixto caja x12un,1,18500,18500
10/17/2024,Thursday,11:24,FCB 0003-000011038,51,Alfajor 70 cacao x un,1,2500,2500
10/17/2024,Thursday,11:25,FCB 0003-000011040,51,Alf. 150 aniv. Suelto,1,2500,2500
10/17/2024,Thursday,11:26,FCB 0003-000011043,51,Dulce de leche vidrio x800g,1,9900,9900
10/17/2024,Thursday,11:26,FCB 0003-000011043,51,Alfajor mixto caja x12un,1,18500,18500
10/17/2024,Thursday,11:26,FCB 0003-000011043,51,Alf. 150 aniv. Suelto,1,2500,2500
10/17/2024,Thursday,11:27,FCB 0003-000011046,51,Conito choc caja x12un,1,16500,16500
10/17/2024,Thursday,11:28,FCB 0003-000011048,51,Alfajor mixto caja x12un,1,18500,18500
10/17/2024,Thursday,11:36,FCB 0003-000011051,51,Alfajor mixto caja x6un,1,9500,9500
10/17/2024,Thursday,11:37,FCB 0003-000011057,51,Alfajor mini choc pouch x125g,1,6300,6300
10/17/2024,Thursday,11:37,FCB 0003-000011057,51,Alfajor choc caja x6un,1,9500,9500
10/17/2024,Thursday,11:37,FCB 0003-000011057,51,Alfajor mini choc pouch x475g,1,20500,20500
10/17/2024,Thursday,12:15,FCB 0003-000011100,51,Alfajor choc caja x12un,1,18500,18500
10/17/2024,Thursday,12:23,FCB 0003-000011102,51,Alfajor Sin Azucar Suelto,1,2500,2500
10/17/2024,Thursday,12:23,FCB 0003-000011102,51,Alfajor Sin Azucar x9 Un,1,22500,22500
10/17/2024,Thursday,12:24,FCB 0003-000011105,51,Conito mini choc pouch x112g,1,5800,5800
10/17/2024,Thursday,12:26,FCB 0003-000011111,51,Alf. 150 aniv. Suelto,1,2500,2500
10/17/2024,Thursday,12:26,FCB 0003-000011111,51,Coronita surtidas x 20 unidade,2,25000,50000
10/17/2024,Thursday,12:26,FCB 0003-000011111,51,Miniaturas x 48 unidades,2,27000,54000
10/17/2024,Thursday,12:26,FCB 0003-000011111,51,Alf. 150 aniv. X 8 unidades,4,20000,80000
10/17/2024,Thursday,12:30,FCB 0003-000011116,51,Alfajor mixto caja x12un,5,18500,92500
10/17/2024,Thursday,12:30,FCB 0003-000011116,51,Alfajor 70 cacao caja x9un,1,22500,22500
10/17/2024,Thursday,12:37,FCB 0003-000011121,51,Alfajor Sin Azucar x9 Un,1,22500,22500
10/17/2024,Thursday,12:37,FCB 0003-000011121,51,Alfajor 70 cacao x un,1,2500,2500
10/18/2024,Friday,13:08,FCB 0003-000011780,51,Conito choc caja x6un,1,8500,8500
10/18/2024,Friday,13:33,FCB 0003-000011796,51,Alfajor mixto caja x6un,1,9500,9500
10/18/2024,Friday,13:33,FCB 0003-000011796,51,Galletita choc limon caja x12u,1,16000,16000
10/18/2024,Friday,13:34,FCB 0003-000011799,51,Alfajor Sin Azucar Suelto,2,2500,5000
10/18/2024,Friday,13:34,FCB 0003-000011799,51,Alf. 150 aniv. Suelto,1,2500,2500
10/18/2024,Friday,13:36,FCB 0003-000011802,51,Coronitas choc tripack,4,2500,10000
10/18/2024,Friday,13:38,FCB 0003-000011804,51,Alf. 150 aniv. Suelto,1,2500,2500
10/18/2024,Friday,13:38,FCB 0003-000011804,51,Alfajor 70 cacao x un,1,2500,2500
10/18/2024,Friday,13:39,FCB 0003-000011807,51,Galletita choc limon caja x12u,1,16000,16000
10/18/2024,Friday,13:42,FCB 0003-000011810,51,Medallon choc limon pouch x200,1,8500,8500
10/18/2024,Friday,13:45,FCB 0003-000011813,51,Alfajor Super DDL x un,1,2500,2500
10/18/2024,Friday,13:45,FCB 0003-000011813,51,Conito choc caja x6un,1,8500,8500
10/18/2024,Friday,13:45,FCB 0003-000011813,51,Alfajor choc caja x6un,1,9500,9500
10/18/2024,Friday,13:45,FCB 0003-000011813,51,Alfajor mini choc pouch x125g,2,6300,12600
10/18/2024,Friday,13:46,FCB 0003-000011815,51,Alfajor mini choc pouch x125g,2,6300,12600
10/18/2024,Friday,13:46,FCB 0003-000011818,51,Alfajor mini choc pouch x125g,1,6300,6300
10/18/2024,Friday,13:46,FCB 0003-000011818,51,Alfajor 70 cacao caja x9un,1,22500,22500
10/18/2024,Friday,13:47,FCB 0003-000011821,51,Medallon choc limon pouch x200,1,8500,8500
10/18/2024,Friday,13:47,FCB 0003-000011821,51,Medallon choc limon pouch x200,1,8500,8500
10/18/2024,Friday,13:47,FCB 0003-000011821,51,Medallon choc limon pouch x200,1,8500,8500
10/18/2024,Friday,13:50,FCB 0003-000011823,51,Alfajor choc caja x12un,1,18500,18500
10/18/2024,Friday,13:50,FCB 0003-000011823,51,Conito choc caja x12un,1,16500,16500
10/18/2024,Friday,13:52,FCB 0003-000011826,51,Conito choc caja x6un,1,8500,8500
10/18/2024,Friday,13:52,FCB 0003-000011826,51,Alfajor choc blanco nuez x un,1,1900,1900
10/18/2024,Friday,13:52,FCB 0003-000011826,51,Alfajor mixto caja x6un,1,9500,9500
10/18/2024,Friday,13:53,FCB 0003-000011829,51,Alf. 150 aniv. Suelto,1,2500,2500
10/18/2024,Friday,13:53,FCB 0003-000011829,51,Alfajor 70 cacao x un,2,2500,5000
10/18/2024,Friday,13:58,FCB 0003-000011831,51,Conito choc caja x12un,2,16500,33000
10/18/2024,Friday,14:04,FCB 0003-000011834,51,Alfajor Super DDL x 9 un,1,22500,22500
10/18/2024,Friday,14:04,FCB 0003-000011834,51,Conito choc caja x6un,1,8500,8500
10/18/2024,Friday,14:08,FCB 0003-000011837,51,Conito coco y ddl suelto,4,1600,6400
10/18/2024,Friday,14:10,FCB 0003-000011842,51,Alfajor mixto caja x6un,2,9500,19000
10/18/2024,Friday,14:10,FCB 0003-000011842,51,Alfajor 70 cacao x un,2,2500,5000
10/18/2024,Friday,14:12,FCB 0003-000011848,51,Alfajor 70 cacao x un,1,2500,2500
10/18/2024,Friday,14:15,FCB 0003-000011856,51,Alf. 150 aniv. Suelto,1,2500,2500
10/18/2024,Friday,14:15,FCB 0003-000011856,51,Galletita limon x un,1,1200,1200
10/18/2024,Friday,14:17,FCB 0003-000011858,51,Conito coco y ddl suelto,2,1600,3200
10/18/2024,Friday,14:17,FCB 0003-000011858,51,Coronita surtidas x 20 unidade,1,25000,25000
10/18/2024,Friday,14:17,FCB 0003-000011858,51,Alfajor Sin Azucar Suelto,1,2500,2500
